time 0 43200 86400 129600 172800 216000 259200 
rate 0.5 0 0.5 0 0.5 0 0.5 
SO2 9.3531e-09 0 9.3531e-09 0 9.3531e-09 0 9.3531e-09 
NO2 9.5076e-10 0 9.5076e-10 0 9.5076e-10 0 9.5076e-10 
NO 1.811e-08 0 1.811e-08 0 1.811e-08 0 1.811e-08 
NH3 1.639e-08 0 1.639e-08 0 1.639e-08 0 1.639e-08 
CO 7.9587e-07 0 7.9587e-07 0 7.9587e-07 0 7.9587e-07 
ALD2 2.0375e-10 0 2.0375e-10 0 2.0375e-10 0 2.0375e-10 
HCHO 2.0375e-10 0 2.0375e-10 0 2.0375e-10 0 2.0375e-10 
ETH 2.351e-09 0 2.351e-09 0 2.351e-09 0 2.351e-09 
OLEI 7.6015e-10 0 7.6015e-10 0 7.6015e-10 0 7.6015e-10 
OLET 7.6015e-10 0 7.6015e-10 0 7.6015e-10 0 7.6015e-10 
TOL 1.2539e-09 0 1.2539e-09 0 1.2539e-09 0 1.2539e-09 
XYL 7.5231e-10 0 7.5231e-10 0 7.5231e-10 0 7.5231e-10 
AONE 3.9183e-10 0 3.9183e-10 0 3.9183e-10 0 3.9183e-10 
PAR 2.9779e-08 0 2.9779e-08 0 2.9779e-08 0 2.9779e-08 
ISOP 7.288e-11 0 7.288e-11 0 7.288e-11 0 7.288e-11 
CH3OH 8.9337e-11 0 8.9337e-11 0 8.9337e-11 0 8.9337e-11 
ANOL 1.0815e-09 0 1.0815e-09 0 1.0815e-09 0 1.0815e-09 
