Time_JD	TimeStart	TimeStop	MACB	MACG	EabsB_MAC	EabsG_MAC	BC_SP	Chl_SP	SO4_SP	NO3_SP	OOA2_SP	OOA1_SP	HOArich_SP	NH4_SP	Rbc	NRPM1_SP	Org_SP	Chl	NH4	SO4	NO3	Org	NRPM1	COA	HOA	VOOA	NOOA
184.5069444444445	3518856600	3518857199	11.09497801411614	8.472009474682554	1.155726876470431	1.176667982594799																					
184.5138888888889	3518857200	3518857799	13.39035150852426	8.388228213789729	1.394828282137943	1.165031696359685																					
184.5208333333333	3518857800	3518858399	11.12401821722252	8.226431878996534	1.158751897627346	1.142559983193963																					
184.5277777777778	3518858400	3518858999	11.45224066016661	8.612079981077862	1.192941735434022	1.196122219594147																					
184.5347222222222	3518859000	3518859599	12.03022959701572	8.894530086836086	1.253148916355805	1.235351400949456																					
184.5416666666667	3518859600	3518860199	10.8396194453232	7.739911574997588	1.1291270255545	1.074987718749665																					
184.5486111111111	3518860200	3518860799	9.365964207528034	8.995132998814027	0.9756212716175036	1.249324027613059																					
184.5555555555555	3518860800	3518861399	10.11561179325316	9.107912321242109	1.053709561797204	1.264987822394737																					
184.5625	3518861400	3518861999	13.76699249351481	9.257247139567548	1.434061718074459	1.285728769384382																					
184.5694444444445	3518862000	3518862599	14.70327377305401	7.827889257796485	1.53159101802646	1.087206841360623																					
184.5763888888889	3518862600	3518863199	11.22822124388045	8.510813552479588	1.169606379570881	1.182057437844387																					
184.5833333333333	3518863200	3518863799	14.86049982069678	9.143844184097686	1.547968731322581	1.269978358902456																					
184.5902777777778	3518863800	3518864399	16.23203760472038	10.07722021601964	1.690837250491707	1.399613918891617																					
184.5972222222222	3518864400	3518864999	16.99881294471972	9.10800224108594	1.770709681741638	1.265000311261936																					
184.6041666666667	3518865000	3518865599	9.310893414358311	6.173642267159966	0.9698847306623242	0.8574503148833286												0.041471653	0.59641737	0.66042948	0.30004001	4.2921877	5.8905463	2.6173444e-07	0.28437635	6.5573554	0.057892539
184.6111111111111	3518865600	3518866199	8.366045888988154	9.207295874476689	0.871463113436266	1.278791093677318												0.038448732	0.80270135	0.92810202	0.5081659	6.3981781	8.6755962	3.247423e-07	0.4122498	8.7295542	0.043663368
184.6180555555555	3518866200	3518866799	18.58418551051775	10.13637134636465	1.935852657345599	1.407829353661757												0.12146698	0.65094042	0.80117017	0.39857548	7.7133174	9.6854696	0.73280811	0.79016596	10.024556	8.7235713e-07
184.625	3518866800	3518867399	13.79660091838331	8.487205345362565	1.437145928998262	1.178778520189245												0.020013502	0.86433971	1.1187679	0.33313772	4.9183288	7.2545877	1.0698216e-06	0.29802907	6.9083838	0.18440746
184.6319444444445	3518867400	3518867999	13.34082887779542	7.504985485207798	1.389669674770357	1.04235909516775												0.015653584	0.94449401	1.1648002	0.29956791	3.8246326	6.2491484	2.4194885e-06	0.29212445	5.8767138	0.26511845
184.6388888888889	3518868000	3518868599	17.49069689316313	9.025724656887654	1.821947593037826	1.253572869012174												0.032338798	1.2561549	1.4814829	0.33183911	4.8370247	7.9388399	0.16844024	0.32963175	7.2517886	0.32247847
184.6458333333333	3518868600	3518869199	14.3782565554486	8.104578359385741	1.497735057859229	1.12563588324802												0.019687869	1.0788678	1.2595172	0.27548403	4.6943016	7.3278584	9.3483077e-06	0.37359098	7.2947693	0.13953826
184.6527777777778	3518869200	3518869799	18.12276839963139	9.294203325573978	1.887788374961603	1.290861572996386												0.031782236	0.98594993	1.1878389	0.30940011	4.5126367	7.0276079	0.081358694	0.51080465	6.9488087	0.35265118
184.6597222222222	3518869800	3518870399	14.37645565613689	8.763893739523043	1.497547464180926	1.217207463822645												0.034975518	0.91665554	1.1694219	0.31622165	5.9090519	8.3463268	0.012049641	0.53781176	8.1315441	0.11926182
184.6666666666667	3518870400	3518870999	12.54809983350111	9.038386248793953	1.307093732656365	1.255331423443605												0.037333705	1.0379434	1.1705775	0.33468211	5.1202602	7.7007966	0.17405014	0.36169153	7.6531677	0.18134391
184.6736111111111	3518871000	3518871599	10.8924720626882	10.91197341652687	1.13463250653002	1.51555186340651												0.0093496265	0.96230674	1.1999896	0.36598065	5.2262244	7.7638512	6.6503849e-06	0.50469697	7.9428601	0.18958516
184.6805555555555	3518871600	3518872199	9.784659321397697	8.186113752333014	1.019235345978927	1.136960243379585												0.0253131	0.97151703	1.2004166	0.36995637	5.086926	7.6541295	0.17659591	0.38611889	7.4287195	0.20940384
184.6875	3518872200	3518872799	16.50283849837976	7.64449144452026	1.719045676914558	1.061734922850036												0.032491662	1.1020074	1.1986446	0.32163724	4.7720122	7.4267931	0.28798404	0.4251458	7.7570577	0.17356434
184.6944444444445	3518872800	3518873399	13.62542210682375	9.327458179784331	1.41931480279414	1.295480302747824												0.01135167	1.052977	1.1981318	0.36427006	5.6484108	8.2751417	0.30801961	0.46692637	8.0199728	0.27413926
184.7013888888889	3518873400	3518873999	11.46040149709986	8.186910921116404	1.193791822614569	1.137070961266167												0.040604953	1.0727341	1.1899852	0.3599031	5.2051892	7.8684168	0.30395061	0.39259714	7.7312484	0.31548503
184.7083333333333	3518874000	3518874599	12.42939542400852	9.569567119661334	1.294728690000888	1.329106544397407												0.0085890498	1.1939625	1.1973233	0.37995628	4.0624332	6.8422642	0.55571979	0.29336983	6.5950441	0.37147251
184.7152777777778	3518874600	3518875199	10.24907263992675	9.621030055514746	1.067611733325704	1.336254174377048												0.048696339	0.89551252	1.2089964	0.43011755	7.1135674	9.6968899	0.18246378	0.65304387	9.6003809	0.080955096
184.7222222222222	3518875200	3518875799	12.09159618738226	10.71782852664354	1.259541269518985	1.488587295367158	0.05545282363891602	0.0008956603996921331	0.03235286194831133	0.01349870068952441				0.02344847563654184	7.681141221876834	0.4259409695223439	0.3557452708482742	0.029664133	0.99053091	1.2154889	0.41335386	5.9770832	8.6261215	0.49870789	0.48634866	8.5080137	0.17111346
184.7291666666667	3518875800	3518876399	9.19679014156255	8.373236152853002	0.9579989730794324	1.162949465674028	0.06251617148518562	0.001059568399796262	0.03494209516793489	0.01232714718207717				0.02456634491682053	7.782980110341519	0.4865621192438994	0.4136669635772705	0.0087195979	1.0394921	1.2233322	0.48016366	6.607357	9.3590651	0.45359501	0.60906523	9.2018404	0.27104405
184.7361111111111	3518876400	3518876999	12.47353297876363	8.000314722236473	1.299326351954545	1.111154822532843	0.07808404415845871	0.0008601150766480714	0.04627900943160057	0.01146332360804081				0.02352286502718925	6.241884477651586	0.4873915831849445	0.4052662700414658	-0.010335878	1.0261295	1.1511366	0.42716578	5.6480451	8.2421417	0.47991884	0.55058426	8.0843811	0.30193156
184.7430555555555	3518877000	3518877599	11.01236572689086	8.526151488701142	1.147121429884465	1.184187706764048	0.06524202600121498	0.001401726214680821	0.03384837135672569	0.01589084696024656				0.02584125753492117	6.908055422628597	0.4506955315009691	0.3737133294343948	0.003967362	1.0051345	1.1548225	0.44677439	6.42202	9.0327196	0.86423922	0.75557095	8.5073586	0.14162581
184.75	3518877600	3518878199	17.12964403237136	10.26505635040777	1.784337920038683	1.425702270889968	0.0345668587833643	0.002175580419134349	0.03266842197626829	0.01361650135368109				0.0233530830591917	14.29833459669637	0.4942485128412955	0.42243492603302	0.033726901	1.0002546	1.2723842	0.47721088	6.655653	9.439229	0.72751176	0.70410675	8.9267197	0.37408003
184.7569444444445	3518878200	3518878799	14.07639403826714	10.00348812465672	1.466291045652827	1.389373350646766	0.07544281333684921	0.001085559808416292	0.03049290832132101	0.01561689889058471				0.02359358966350555	6.310305992110792	0.4760672370612156	0.405278280377388	0.018284522	0.99461955	1.1639959	0.44174641	6.4233184	9.0419645	0.76432157	0.63777041	8.6667948	0.18425518
184.7638888888889	3518878800	3518879399	14.6887575898297	8.837580584090391	1.530078915607261	1.227441747790332	0.04510685242712498	0.0006323209527181461	0.03388817515224218	0.01599991600960493				0.02158540766686201	10.40500931765661	0.4693372197943972	0.39723140001297	-0.0045863991	0.94096714	1.0047593	0.43304506	5.1208305	7.4950156	0.87446868	0.70090616	7.4583097	0.21395944
184.7708333333333	3518879400	3518879999	14.33044615467545	10.02812019057517	1.492754807778693	1.392794470913217	0.05326545238494873	0.0006227332632988691	0.03232534602284431	0.01548287598416209				0.01829226221889257	7.571171450475076	0.4032818723935634	0.3365586549043655	0.015014863	0.82094908	0.98534721	0.4237529	5.7407541	7.9858189	0.76324713	0.72668445	7.5184269	0.20092134
184.7777777777778	3518880000	3518880599	12.6456406964474	8.791879749605869	1.317254239213271	1.221094409667482	0.04717316851019859	0.001499888196121901	0.02931271400302649	0.01307614101096988				0.01817834842950106	7.742918380310798	0.3652579935151152	0.3031909018754959	-0.0081327176	0.80478913	0.91726488	0.39892006	5.2424974	7.3553386	0.70600808	0.69697022	6.9857244	0.26357326
184.7847222222222	3518880600	3518881199	13.5485190899776	8.911932623214433	1.411304071872666	1.237768419890893	0.05319966375827789	9.994880019803531e-05	0.02995390631258488	0.01230074977502227				0.01937041617929935	7.556177885189595	0.4019861227898218	0.3402611017227173	0.038926676	0.75102532	0.88678551	0.40062141	5.5683112	7.6456699	0.87078041	0.62070215	7.1750374	0.15595202
184.7916666666667	3518881200	3518881799	14.30057114506324	8.719750659311067	1.489642827610754	1.21107648045987	0.05691445618867874	0.00128130754455924	0.03191784583032131	0.01332830591127276				0.02159048710018396	6.873130775269675	0.3911805003881454	0.3230625540018082	0.0034069193	0.69398129	0.85592502	0.4124876	5.0762925	7.0420933	1.2254771	0.77614945	6.7825789	0.27461407
184.7986111111111	3518881800	3518882399	12.10739281379273	8.045679992398401	1.261186751436742	1.117455554499778	0.04705675877630711	0.001035830529872328	0.02767687384039164	0.01431703893467784				0.01698794774711132	8.672279628626862	0.4080893705249764	0.3480716794729233	-0.019005468	0.64982945	0.8008675	0.39694858	5.3360233	7.1646638	0.92275888	0.59318352	6.7803879	0.12503541
184.8055555555555	3518882400	3518882999	11.72316703422576	7.325570413960864	1.22116323273185	1.017440335272342	0.07269323617219925	0.002005459566134959	0.03050314635038376	0.01329238992184401				0.01653832057490945	4.318434483681813	0.3139209778164513	0.2515816614031792	-0.0022923045	0.90482658	0.80803317	0.36189464	3.5957017	5.6681633	1.1520059	0.78511041	5.0387359	0.2349802
184.8125	3518883000	3518883599	7.799455251706734	9.095010283577123	0.8124432553861182	1.263195872719045	0.07083162665367126	0.001460483399569057	0.02789511810988188	0.01126231392845511				0.01622108090668917	5.041477517410783	0.357096053296118	0.3002570569515228	0.021061188	0.61457431	0.77892429	0.35970369	5.1954951	6.9697585	1.0604057	0.82327616	6.1862516	0.10132071
184.8194444444445	3518883600	3518884199	6.095125304461869	8.976560178880643	0.6349088858814447	1.246744469288978	0.05324311554431915	0.0005141184046806302	0.0237553920596838	0.01342992344871163				0.01638832315802574	6.662559366303799	0.354735418160999	0.3006476610898972	0.021883065	0.58292955	0.744748	0.27661788	4.171886	5.7980647	0.76775521	0.6778816	5.3856893	0.059829444
184.8263888888889	3518884200	3518884799	7.977645825725646	9.181595700811457	0.8310047735130881	1.275221625112702	0.05436543188989162	0.002368344459682703	0.02871158625930548	0.008727145846933126				0.01990743447095156	6.327776003599384	0.3440122753381729	0.2842977643013	0.0097178817	0.59381461	0.77034456	0.30551347	4.3722534	6.0516443	0.71388775	0.6138739	5.4260602	0.19852635
184.8333333333333	3518884800	3518885399	15.57075416166855	10.60373285036941	1.621953558507141	1.472740673662418	0.06418944709002972	0.003356214641826227	0.03208708669990301	0.01546827843412757				0.01967400312423706	6.014830493496834	0.3860886437178124	0.3155030608177185	0.03711934	0.56309623	0.74689668	0.314888	3.9423046	5.6043048	0.87461388	0.68368638	4.7597613	0.11707783
184.8402777777778	3518885400	3518885999	14.66866782073924	10.21916524406565	1.527986231327004	1.419328506120229	0.06106744892895222	0.002822166658006608	0.03089524991810322	0.01255766628310084				0.01674109091982245	6.180181545411597	0.3774079208960757	0.3143917471170425	0.021178307	0.54801202	0.67865998	0.34438339	3.618645	5.2108784	0.70616639	0.62057829	4.2813616	0.18142997
184.8472222222222	3518886000	3518886599	13.47229743964472	10.10015019817157	1.403364316629659	1.402798638634941	0.08585275150835514	0.0006066435034881579	0.0251349126920104	0.01378794759511948				0.01853854209184647	3.582435911406379	0.3075619800965796	0.2494939342141151	0.0052583134	0.51057625	0.63444114	0.40010104	3.5529211	5.1032982	0.79310447	0.76245445	4.0966787	0.1545153
184.8541666666667	3518886600	3518887199	11.13454789995059	8.385325281600151	1.159848739578186	1.164628511333354	0.07286475226283073	0.002068699948722497	0.02379242330789566	0.01445610355585814				0.01783594489097595	4.716122668685185	0.3436391098948661	0.2854859381914139	0.05035365	0.37667453	0.68047792	0.38116857	4.3005967	5.7892714	0.73994094	0.55361158	4.8342786	1.2372462e-06
184.8611111111111	3518887200	3518887799	14.66595266549766	10.05998752670237	1.527703402656006	1.397220489819773	0.0659913532435894	0.001700693741440773	0.03299925476312637	0.01486524799838662				0.01777620054781437	4.93455464867349	0.3256379389204085	0.2582965418696404	0.032865714	0.52072608	0.78690696	0.40075991	3.2036164	4.9448748	0.78832752	0.73544002	3.7172534	0.27120522
184.8680555555555	3518887800	3518888399	16.86549172319515	10.97827876593645	1.756822054499495	1.524760939713395	0.07699444703757763	0.003948988392949104	0.03148864395916462	0.0207735039293766				0.02223178185522556	5.411141995349873	0.416627885773778	0.3381849676370621	0.1343313	0.48712602	1.5752267	0.74327147	5.0186467	7.9586024	0.74244523	0.76595134	5.8384299	0.32781059
184.875	3518888400	3518888999	18.80929804750501	11.16187871769244	1.959301879948439	1.550260933012838	0.1313502676784992	0.009652038104832172	0.06843153387308121	0.02232441119849682				0.02912972029298544	4.177295109522035	0.5486888308078051	0.4191511273384094	0.38781291	0.63718694	2.4097435	0.92406899	5.4497094	9.8085213	1.1306878	0.78918964	5.8361454	0.40568596
184.8819444444445	3518889000	3518889599	12.43514307703011	8.416020816214916	1.295327403857303	1.168891780029849	0.1243616491556168	0.005884252488613129	0.06276006996631622	0.02585318312048912				0.02161152102053165	4.424680442868716	0.5502605568617582	0.4341515302658081	0.10144099	0.66326791	1.173789	0.72488564	4.3077826	6.9711666	0.98814809	0.69608659	4.6383109	0.40584174
184.8888888888889	3518889600	3518890199	20.01848754975653	12.26445812873747	2.085259119766305	1.703396962324649												0.12870814	0.7580359	1.2337736	0.83853543	4.6854868	7.6445398	0.86224794	0.67946482	5.5280852	0.53499538
184.8958333333333	3518890200	3518890799	30.4872389261154	16.17969363649208	3.175754054803688	2.247179671735011	0.0663434062153101	0.01707546692341566	0.06216154992580414	0.03018482867628336				0.02731055300682783	9.716935976895851	0.6446546306833625	0.5079222321510315	0.41580147	0.82102996	3.0482991	1.1246787	6.3768239	11.786633	1.1250297	0.809057	6.5211358	0.73068678
184.9027777777778	3518890800	3518891399	26.9977951840732	13.440670981352	2.812270331674291	1.866759858521111	0.09959973767399788	0.009607848711311817	0.04395516496151686	0.02324679866433144				0.02474177535623312	5.777875642749853	0.5754748983308673	0.4739233106374741	0.33220997	0.62204278	2.4540374	1.1831664	7.4511919	12.042648	1.2531662	1.0763621	7.1226115	0.49788925
184.9097222222222	3518891400	3518891999	24.68006775204402	13.10049033270112	2.570840390837919	1.819512546208489	0.07530958950519562	0.005934536922723055	0.04235874116420746	0.02272680029273033				0.02399756759405136	6.072566791193249	0.4573225122876465	0.3623048663139343	0.12738699	0.63909942	1.2375488	1.0388579	4.9263763	7.9692698	1.0092615	0.73689711	4.7995043	0.45084482
184.9166666666667	3518892000	3518892599	14.87994509938941	9.875914508351647	1.549994281186397	1.371654792826618	0.1248380765318871	0.004437427152879536	0.05471268855035305	0.02120920550078154				0.02701510768383741	3.833164456710976	0.4785248778061941	0.3711504489183426	0.13020952	0.74823385	1.2574247	1.094276	6.4549508	9.6850948	0.62302005	0.67755252	5.3900933	0.079393506
184.9236111111111	3518892600	3518893199	14.31783890008309	9.44872454497221	1.491441552091989	1.312322853468362	0.1255970932543278	0.007534152595326304	0.04170117527246475	0.01971674524247646				0.0229094885289669	3.476292032724704	0.4366121746134013	0.3447506129741669	0.17364721	0.65710551	1.2214562	1.0611476	4.8069496	7.9203057	1.0248947	0.75545907	4.6783352	0.37117231
184.9305555555555	3518893200	3518893799	18.36240638982288	10.85849810714199	1.91275066560655	1.508124737103054	0.1351758949458599	0.009132861392572522	0.06059288792312145	0.01675653038546443				0.02258656639605761	3.392223977865515	0.4585469120647758	0.3494780659675598	0.30466384	0.58638853	2.290859	1.2056189	5.0736217	9.4611521	0.70916927	0.77021849	5.2739339	0.36857
184.9375	3518893800	3518894399	24.07557873338167	13.85829257612414	2.507872784727257	1.924762857795019	0.0888415053486824	0.01296870410442352	0.07430477812886238	0.02154986932873726				0.01757287094369531	5.017330173836946	0.4457471654750407	0.3193509429693222	0.48122305	0.59103978	3.597173	1.2776222	5.7789712	11.726029	0.6899085	0.73572832	5.846149	0.38222483
184.9444444444445	3518894400	3518894999	25.67556399955137	14.22769722167488	2.674537916619935	1.976069058565955	0.09767575562000275	0.01422692462801933	0.08346841484308243	0.02123620081692934				0.02123793493956327	4.769370596906837	0.4658518768846989	0.3256824016571045	0.47631055	0.54580051	3.6427743	1.332276	5.8609629	11.858125	0.78029025	0.85546178	5.5695643	0.42061138
184.9513888888889	3518895000	3518895599	22.03447294407929	12.93346889173064	2.295257598341593	1.796315123851477	0.1202359646558762	0.007004587911069393	0.08447327092289925	0.02185009513050318				0.02031772769987583	4.280108956005026	0.5146230291575193	0.3809773474931717	0.34969836	0.46613613	2.6767006	1.2328023	5.1207752	9.8461123	0.76586848	0.6668883	4.9490652	0.34278116
184.9583333333333	3518895600	3518896199	14.57883706378899	10.63592424168187	1.518628860811353	1.477211700233594	0.1783905699849129	0.01130623603239655	0.07351026684045792	0.02380279079079628				0.01916700974106789	3.107717213655481	0.5543874450959265	0.4266011416912079	0.43304068	0.45068797	2.9735837	1.2849002	5.2113051	10.353518	0.87693024	0.65632808	4.7795639	0.4512729
184.9652777777778	3518896200	3518896799	16.57638344985131	12.22544614764529	1.726706609359511	1.697978631617401	0.122880831360817	0.01229544123634696	0.06372078880667686	0.01689250022172928				0.0185245112515986	4.068678299712372	0.4999625720083714	0.3885293304920197	0.40604618	0.51753104	2.59179	1.3079164	5.4061522	10.229436	0.94070482	0.76398081	5.0920377	0.38321155
184.9722222222222	3518896800	3518897399	15.58566402629842	12.18620755726756	1.623506669406086	1.692528827398272	0.1021921895444393	0.00867883930914104	0.06210023909807205	0.01902892487123609				0.01783210597932339	3.998969736793228	0.4086634733248502	0.3010233640670776	0.42391151	0.38591236	2.6064274	1.2497509	4.9426408	9.6086435	0.88501388	0.60597867	4.7635264	0.30043942
